,rv_dt,value,category,rv_seen
1653,2024-04-15,67.11,All Open Resolvers,1271
1654,2024-04-16,63.88,All Open Resolvers,1639
1655,2024-04-18,68.13,All Open Resolvers,1390
1656,2024-04-19,64.9,All Open Resolvers,906
1657,2024-04-20,63.96,All Open Resolvers,1196
1658,2024-04-21,66.95,All Open Resolvers,1389
1659,2024-04-22,65.12,All Open Resolvers,1270
1660,2024-04-23,65.78,All Open Resolvers,1020
1661,2024-04-24,68.56,All Open Resolvers,1212
1662,2024-04-25,66.67,All Open Resolvers,894
1663,2024-04-26,72.65,All Open Resolvers,914
1664,2024-04-27,67.56,All Open Resolvers,897
1665,2024-04-28,66.25,All Open Resolvers,871
1666,2024-04-29,62.43,All Open Resolvers,889
1667,2024-04-30,64.18,All Open Resolvers,857
1668,2024-05-01,66.48,All Open Resolvers,1086
1669,2024-05-02,58.38,All Open Resolvers,949
1670,2024-05-03,64.98,All Open Resolvers,811
1671,2024-05-04,63.67,All Open Resolvers,1112
1672,2024-05-05,55.62,All Open Resolvers,1156
1673,2024-05-06,64.5,All Open Resolvers,1276
1674,2024-05-07,61.88,All Open Resolvers,1204
1675,2024-05-08,57.77,All Open Resolvers,1113
1676,2024-05-09,65.53,All Open Resolvers,998
1677,2024-05-10,59.98,All Open Resolvers,1047
1678,2024-05-11,64.65,All Open Resolvers,1123
1679,2024-05-12,65.88,All Open Resolvers,1187
1680,2024-05-13,47.6,All Open Resolvers,1479
1681,2024-05-14,51.4,All Open Resolvers,1177
1682,2024-05-15,59.45,All Open Resolvers,974
1683,2024-05-16,54.97,All Open Resolvers,1277
1684,2024-05-17,67.9,All Open Resolvers,1327
1685,2024-05-18,65.05,All Open Resolvers,1665
1686,2024-05-19,63.96,All Open Resolvers,1590
1687,2024-05-20,67.65,All Open Resolvers,1564
1688,2024-05-21,64.93,All Open Resolvers,1115
1689,2024-05-22,70.68,All Open Resolvers,1429
1690,2024-05-23,55.3,All Open Resolvers,774
1691,2024-05-24,73.99,All Open Resolvers,1830
1692,2024-05-25,72.69,All Open Resolvers,908
1693,2024-05-26,80.23,All Open Resolvers,1381
1694,2024-05-27,70.99,All Open Resolvers,755
1695,2024-05-28,65.8,All Open Resolvers,652
1696,2024-05-29,66.26,All Open Resolvers,972
1697,2024-05-30,66.17,All Open Resolvers,745
1698,2024-05-31,64.9,All Open Resolvers,681
1699,2024-06-01,60.74,All Open Resolvers,866
1700,2024-06-02,69.71,All Open Resolvers,723
1701,2024-06-03,62.25,All Open Resolvers,1563
